0.299185,0.700815
0.555775,0.444225
0.994357,0.005643
0.983434,0.016566
0.265029,0.734971
0.961881,0.038119
0.989295,0.010705
0.291534,0.708466
0.718985,0.281015
0.837504,0.162496
0.938962,0.061038
0.828548,0.171452
0.645238,0.354762
0.964601,0.035399
0.580167,0.419833
0.487777,0.512223
0.934137,0.065863
0.657460,0.342540
0.958675,0.041325
0.826753,0.173247
0.706953,0.293047
0.872862,0.127137
0.681008,0.318992
0.969853,0.030147
0.355360,0.644640
0.967582,0.032418
0.950130,0.049870
0.837391,0.162609
0.371000,0.629000
0.991967,0.008033
0.785284,0.214716
0.475129,0.524871
0.742268,0.257732
0.994052,0.005948
0.898926,0.101074
0.904112,0.095888
0.848918,0.151082
0.852813,0.147187
0.956995,0.043005
0.992383,0.007617
0.416779,0.583221
0.950372,0.049629
0.637366,0.362634
0.969601,0.030399
0.116376,0.883624
0.364449,0.635551
0.964618,0.035382
0.975513,0.024487
0.122799,0.877201
0.942577,0.057423
0.657986,0.342014
0.960703,0.039297
0.906484,0.093516
0.918247,0.081753
0.900677,0.099323
0.990610,0.009390
0.966902,0.033097
0.929262,0.070738
0.833659,0.166341
0.544985,0.455015
0.450458,0.549542
0.894335,0.105665
0.854814,0.145186
0.990064,0.009936
0.993970,0.006030
0.929184,0.070816
0.914821,0.085179
0.977242,0.022758
0.411005,0.588995
0.891568,0.108432
0.934385,0.065615
0.194114,0.805886
0.257757,0.742243
0.929686,0.070314
0.990055,0.009945
0.169709,0.830291
0.790499,0.209501
0.792971,0.207029
0.898373,0.101627
0.947839,0.052161
0.992653,0.007347
0.967646,0.032354
0.189844,0.810156
0.623410,0.376590
0.925417,0.074583
0.693126,0.306874
0.603760,0.396240
0.828544,0.171456
0.369219,0.630781
0.913759,0.086241
0.082633,0.917367
0.922995,0.077005
0.826090,0.173910
0.690156,0.309844
0.819060,0.180940
0.778637,0.221363
0.918788,0.081212
0.992305,0.007695
0.313913,0.686087
0.278552,0.721448
0.426442,0.573558
0.942009,0.057991
0.828050,0.171950
0.075403,0.924596
0.601327,0.398673
0.529769,0.470231
0.419971,0.580029
0.520665,0.479335
0.812771,0.187229
0.601519,0.398482
0.179644,0.820356
0.591846,0.408154
0.645714,0.354286
0.875083,0.124917
0.787402,0.212598
0.853309,0.146691
0.859896,0.140104
0.846800,0.153200
0.948378,0.051622
0.410863,0.589137
0.761979,0.238021
0.225789,0.774211
0.317807,0.682193
0.817276,0.182724
0.393888,0.606112
0.968157,0.031843
0.972577,0.027423
0.946153,0.053847
0.657201,0.342799
0.744584,0.255416
0.319414,0.680586
0.533164,0.466836
0.995845,0.004155
0.780052,0.219948
0.929098,0.070902
0.244432,0.755568
0.987416,0.012584
0.584395,0.415605
0.360203,0.639797
0.864629,0.135371
0.404991,0.595009
0.876706,0.123294
0.624118,0.375882
0.275591,0.724409
0.814448,0.185552
0.247537,0.752463
0.694207,0.305793
0.584034,0.415966
0.484801,0.515199
0.996137,0.003863
0.925901,0.074099
0.891046,0.108954
0.485309,0.514691
0.975603,0.024397
0.421898,0.578102
0.193090,0.806911
0.739532,0.260468
0.996216,0.003784
0.462032,0.537968
0.949770,0.050230
0.590959,0.409041
0.850352,0.149648
0.495603,0.504397
0.805756,0.194244
0.134719,0.865281
0.251932,0.748068
0.317876,0.682124
0.896816,0.103184
0.951170,0.048830
0.280185,0.719815
0.874059,0.125941
0.950768,0.049232
0.315801,0.684199
0.169829,0.830171
0.698351,0.301649
0.466662,0.533338
0.868492,0.131508
0.609390,0.390610
0.410637,0.589363
0.878376,0.121624
0.806036,0.193964
0.414244,0.585756
0.969703,0.030297
0.898033,0.101968
0.506945,0.493055
0.608280,0.391720
0.781342,0.218658
0.616288,0.383712
0.821361,0.178639
0.732011,0.267989
0.464180,0.535820
0.311478,0.688522
0.387671,0.612329
0.966821,0.033179
0.898584,0.101416
0.973870,0.026130
0.085578,0.914422
0.940139,0.059861
0.745276,0.254724
0.987282,0.012718
0.382751,0.617249
0.929000,0.071000
0.449473,0.550526
0.355739,0.644261
0.969955,0.030045
0.212326,0.787674
0.897843,0.102157
0.833720,0.166280
0.528683,0.471317
0.719727,0.280273
0.893223,0.106777
0.852981,0.147019
0.454944,0.545056
0.948537,0.051463
0.955071,0.044929
0.144923,0.855077
0.887869,0.112131
0.994569,0.005431
0.810608,0.189392
0.839794,0.160206
0.975443,0.024557
0.248678,0.751322
0.968634,0.031366
0.257491,0.742509
0.190862,0.809138
0.787272,0.212728
0.512197,0.487803
0.780076,0.219924
0.836659,0.163341
0.657014,0.342986
0.995707,0.004293
0.969172,0.030828
0.905659,0.094341
0.691057,0.308943
0.132532,0.867468
0.378681,0.621319
0.757776,0.242224
0.294528,0.705472
0.775568,0.224431
0.569746,0.430254
0.270283,0.729717
0.983006,0.016994
0.571109,0.428891
0.929090,0.070910
0.572173,0.427827
0.667663,0.332337
0.121693,0.878307
0.820743,0.179257
0.951658,0.048342
0.300081,0.699919
0.889328,0.110672
0.947839,0.052161
0.964568,0.035432
0.991222,0.008778
0.302273,0.697727
0.933563,0.066437
0.536394,0.463606
0.972850,0.027150
0.990248,0.009752
0.838765,0.161235
0.285301,0.714699
0.426064,0.573936
0.566527,0.433473
0.167447,0.832553
0.476753,0.523247
0.736904,0.263096
0.693752,0.306247
0.952726,0.047274
0.934453,0.065547
0.801640,0.198360
0.366652,0.633348
0.917327,0.082673
0.707660,0.292340
0.469705,0.530295
0.864359,0.135641
0.873235,0.126765
0.814699,0.185301
0.891197,0.108803
0.009738,0.990262
0.776418,0.223582
0.351875,0.648125
0.401593,0.598407
0.463045,0.536955
0.888112,0.111887
0.955541,0.044458
0.332508,0.667492
0.938461,0.061539
0.798277,0.201723
0.757994,0.242006
0.437255,0.562745
0.974773,0.025227
0.856530,0.143470
0.926609,0.073391
0.379322,0.620678
0.917112,0.082888
0.232119,0.767881
0.698489,0.301511
0.769564,0.230436
0.852710,0.147290
0.989177,0.010823
0.852342,0.147657
0.915512,0.084488
0.606893,0.393107
0.292297,0.707703
0.816599,0.183401
0.897172,0.102828
0.585004,0.414996
0.514131,0.485869
0.444002,0.555998
0.657414,0.342586
0.764163,0.235837
0.769359,0.230641
0.417005,0.582995
0.626106,0.373894
0.762112,0.237888
0.871730,0.128270
0.985422,0.014578
0.301625,0.698375
0.292785,0.707215
0.805949,0.194051
0.589947,0.410053
0.580625,0.419375
0.646933,0.353067
0.370953,0.629047
0.064008,0.935992
0.319263,0.680737
0.637608,0.362392
0.338222,0.661778
0.905278,0.094722
0.941951,0.058049
0.243518,0.756482
0.961091,0.038909
0.959096,0.040904
0.892034,0.107966
0.764811,0.235189
0.784010,0.215990
0.332335,0.667665
0.865614,0.134386
0.728300,0.271700
0.652166,0.347834
0.633149,0.366851
0.716032,0.283968
0.939784,0.060216
0.924459,0.075541
0.766668,0.233332
0.990312,0.009688
0.948805,0.051195
0.352658,0.647342
0.707527,0.292473
0.947839,0.052161
0.695406,0.304594
0.853333,0.146667
0.301044,0.698956
0.493430,0.506570
0.489996,0.510004
0.896973,0.103027
0.955403,0.044597
0.737186,0.262814
0.276442,0.723558
0.974606,0.025394
0.983789,0.016211
0.846770,0.153230
0.760735,0.239265
0.187206,0.812794
0.955019,0.044981
0.917105,0.082895
0.988337,0.011663
0.392257,0.607743
0.912710,0.087290
0.315408,0.684592
0.705126,0.294874
0.908005,0.091995
0.591356,0.408644
0.481299,0.518701
0.564823,0.435177
0.682138,0.317862
0.104532,0.895468
0.393105,0.606895
0.683471,0.316529
0.912381,0.087619
0.875213,0.124787
0.917709,0.082291
0.523037,0.476963
0.247570,0.752430
0.444759,0.555241
0.972265,0.027735
0.022553,0.977447
0.367689,0.632311
0.892166,0.107834
0.426779,0.573221
0.909872,0.090128
0.907053,0.092947
0.896543,0.103457
0.658418,0.341582
0.697847,0.302153
0.815582,0.184419
0.577795,0.422205
0.609419,0.390581
0.863578,0.136422
0.806008,0.193992
0.929184,0.070816
0.882554,0.117446
0.929120,0.070880
0.874305,0.125695
0.607128,0.392872
0.866722,0.133278
0.975649,0.024351
0.876990,0.123010
0.578638,0.421362
0.311403,0.688597
0.950835,0.049165
0.775813,0.224187
0.679704,0.320296
0.390449,0.609551
0.987741,0.012259
0.568486,0.431514
0.699902,0.300098
0.902687,0.097313
0.725088,0.274912
0.573379,0.426621
0.679753,0.320247
0.660320,0.339680
0.011730,0.988270
0.883482,0.116518
0.252554,0.747446
0.889602,0.110398
0.967663,0.032337
0.188180,0.811820
0.860346,0.139654
0.952506,0.047494
0.698144,0.301856
0.390972,0.609028
0.905891,0.094109
0.561796,0.438204
0.950659,0.049341
0.987899,0.012101
0.940630,0.059370
0.693800,0.306201
0.058449,0.941551
0.957757,0.042243
0.981128,0.018872
0.208410,0.791590
0.258428,0.741572
0.595970,0.404030
0.965623,0.034376
0.701377,0.298623
0.998785,0.001215
0.361754,0.638246
0.878413,0.121587
0.951895,0.048105
0.896463,0.103537
0.401158,0.598842
0.974566,0.025434
0.829408,0.170592
0.947376,0.052624
0.908436,0.091564
0.264905,0.735095
0.509660,0.490340
0.407472,0.592528
0.948962,0.051038
0.468503,0.531497
0.934214,0.065786
0.835920,0.164080
0.948540,0.051460
0.742443,0.257557
0.995218,0.004782
0.714619,0.285381
0.716146,0.283854
0.871176,0.128824
0.919715,0.080285
0.433256,0.566744
0.702703,0.297297
0.858614,0.141386
0.968798,0.031202
0.282398,0.717602
0.892685,0.107315
0.986761,0.013239
0.925261,0.074739
0.936189,0.063811
0.919841,0.080159
0.476973,0.523027
0.983727,0.016273
0.680825,0.319175
0.954655,0.045345
0.913976,0.086025
0.628359,0.371641
0.883359,0.116641
0.831040,0.168960
0.137410,0.862590
0.214736,0.785264
0.675213,0.324787
0.860715,0.139285
0.501981,0.498019
0.593099,0.406901
0.875102,0.124898
0.947839,0.052161
0.919858,0.080142
0.762143,0.237857
0.592117,0.407883
0.955312,0.044688
0.245642,0.754358
0.815171,0.184829
0.080705,0.919295
0.833755,0.166245
0.870793,0.129207
0.827185,0.172815
0.733103,0.266897
0.935924,0.064076
0.543879,0.456121
0.651686,0.348314
0.957248,0.042753
0.923148,0.076852
0.353649,0.646351
0.385213,0.614787
0.352299,0.647701
0.651276,0.348724
0.876680,0.123320
0.315294,0.684706
0.089158,0.910842
0.535148,0.464852
0.808052,0.191948
0.729516,0.270484
0.438606,0.561395
0.862615,0.137385
0.924817,0.075183
0.974099,0.025901
0.318703,0.681297
0.223299,0.776701
0.009529,0.990471
0.813701,0.186299
0.978040,0.021960
0.758097,0.241904
0.694048,0.305952
0.982949,0.017051
0.382045,0.617955
0.440567,0.559433
0.887567,0.112433
0.354536,0.645464
0.609545,0.390455
0.707245,0.292755
0.487523,0.512477
0.938938,0.061062
0.098184,0.901816
0.935756,0.064244
0.093062,0.906938
0.135628,0.864372
0.253781,0.746219
0.766866,0.233134
0.628229,0.371771
0.420978,0.579022
0.936587,0.063413
0.855772,0.144228
0.966504,0.033496
0.782519,0.217481
0.463270,0.536730
0.958775,0.041225
0.942309,0.057691
0.771684,0.228316
0.460951,0.539049
0.104029,0.895971
0.844748,0.155252
0.853181,0.146819
0.375888,0.624112
0.982900,0.017100
0.955548,0.044452
0.720261,0.279739
0.949949,0.050051
0.628935,0.371066
0.026343,0.973657
0.779312,0.220688
0.959408,0.040592
0.814119,0.185881
0.131379,0.868621
0.730355,0.269645
0.686117,0.313883
0.906791,0.093209
0.986193,0.013807
0.214574,0.785426
0.942899,0.057101
0.444947,0.555053
0.332503,0.667497
0.826549,0.173451
0.183055,0.816945
0.357880,0.642120
0.416297,0.583703
0.057330,0.942670
0.667752,0.332248
0.490691,0.509309
0.915177,0.084823
0.187887,0.812113
0.974069,0.025931
0.906037,0.093963
0.694769,0.305231
0.861274,0.138726
0.947091,0.052909
0.882735,0.117265
0.868787,0.131214
0.943791,0.056209
0.815739,0.184260
0.770088,0.229912
0.777892,0.222108
0.846202,0.153798
0.974643,0.025357
0.923830,0.076170
0.883911,0.116089
0.239753,0.760247
0.888080,0.111921
0.845350,0.154650
0.040680,0.959320
0.630098,0.369902
0.877774,0.122225
0.754105,0.245895
0.712918,0.287082
0.441554,0.558447
